,Featurename,mz,RT,Average.coef.across models,%.models.present,platfrom,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m.z,delta.ppm.
8083,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0222915,"[(2R)-3-({[(2R)-2,3-bis(henicosanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-(icosanoyloxy)-3-[(11-methyldodecanoyl)oxy]propoxy]phosphinic acid",n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8084,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0222916,[(2R)-3-({[(2R)-3-(henicosanoyloxy)-2-[(18-methylicosanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-(icosanoyloxy)-3-[(11-methyldodecanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8085,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0222917,[(2R)-3-({[(2R)-3-(henicosanoyloxy)-2-[(19-methylicosanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-(icosanoyloxy)-3-[(11-methyldodecanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8086,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0222926,[(2R)-2-hydroxy-3-({hydroxy[(2R)-3-[(18-methylicosanoyl)oxy]-2-[(19-methylicosanoyl)oxy]propoxy]phosphoryl}oxy)propoxy][(2R)-2-(icosanoyloxy)-3-[(11-methyldodecanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8087,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0222925,"[(2R)-3-({[(2R)-2,3-bis[(18-methylicosanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-(icosanoyloxy)-3-[(11-methyldodecanoyl)oxy]propoxy]phosphinic acid",n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8088,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0222934,"[(2R)-3-({[(2R)-2,3-bis[(19-methylicosanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-(icosanoyloxy)-3-[(11-methyldodecanoyl)oxy]propoxy]phosphinic acid",n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8089,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0222971,[(2R)-3-({[(2R)-2-(docosanoyloxy)-3-[(18-methylnonadecanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(11-methyldodecanoyl)oxy]-2-[(18-methylnonadecanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8090,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0222975,"[(2R)-3-({[(2R)-2,3-bis(henicosanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(11-methyldodecanoyl)oxy]-2-[(18-methylnonadecanoyl)oxy]propoxy]phosphinic acid",n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8091,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0222976,[(2R)-3-({[(2R)-3-(henicosanoyloxy)-2-[(18-methylicosanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(11-methyldodecanoyl)oxy]-2-[(18-methylnonadecanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8092,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0088770,CL(i-12:0/a-21:0/i-21:0/i-21:0)[rac],n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8093,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0088769,CL(i-12:0/a-21:0/a-21:0/i-21:0)[rac],n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8094,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0088809,CL(i-12:0/a-21:0/i-22:0/i-20:0)[rac],n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8095,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0088808,CL(i-12:0/i-21:0/i-22:0/i-20:0),n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8096,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0230773,[(2S)-3-({[(2R)-2-(hexadecanoyloxy)-3-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(17-methyloctadecanoyl)oxy]-2-[(22-methyltetracosanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8097,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0230783,[(2S)-3-({[(2R)-2-(hexadecanoyloxy)-3-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-(icosanoyloxy)-2-[(22-methyltricosanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8098,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0230782,[(2S)-3-({[(2R)-2-(hexadecanoyloxy)-3-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-(icosanoyloxy)-2-(tetracosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8099,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0230793,[(2S)-3-({[(2R)-2-(hexadecanoyloxy)-3-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(18-methylnonadecanoyl)oxy]-2-(tetracosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8100,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0230794,[(2S)-3-({[(2R)-2-(hexadecanoyloxy)-3-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(18-methylnonadecanoyl)oxy]-2-[(22-methyltricosanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8101,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0230802,[(2R)-3-(henicosanoyloxy)-2-(tricosanoyloxy)propoxy][(2S)-3-({[(2R)-2-(hexadecanoyloxy)-3-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8102,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0230811,[(2S)-3-({[(2R)-2-(hexadecanoyloxy)-3-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(18-methylicosanoyl)oxy]-2-(tricosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8103,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0230819,[(2S)-3-({[(2R)-2-(hexadecanoyloxy)-3-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(19-methylicosanoyl)oxy]-2-(tricosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8104,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0230824,CL(15:0/16:0/22:0/22:0),n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8105,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0230825,[(2R)-3-(docosanoyloxy)-2-[(20-methylhenicosanoyl)oxy]propoxy][(2S)-3-({[(2R)-2-(hexadecanoyloxy)-3-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8106,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0224207,[(2R)-3-(henicosanoyloxy)-2-[(22-methyltetracosanoyl)oxy]propoxy][(2S)-2-hydroxy-3-({hydroxy[(2R)-2-(pentadecanoyloxy)-3-(tetradecanoyloxy)propoxy]phosphoryl}oxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8107,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0224216,[(2S)-2-hydroxy-3-({hydroxy[(2R)-2-(pentadecanoyloxy)-3-(tetradecanoyloxy)propoxy]phosphoryl}oxy)propoxy][(2R)-3-[(18-methylicosanoyl)oxy]-2-[(22-methyltetracosanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8108,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0224215,[(2S)-2-hydroxy-3-({hydroxy[(2R)-2-(pentadecanoyloxy)-3-(tetradecanoyloxy)propoxy]phosphoryl}oxy)propoxy][(2R)-3-[(18-methylicosanoyl)oxy]-2-(pentacosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8109,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0224224,[(2S)-2-hydroxy-3-({hydroxy[(2R)-2-(pentadecanoyloxy)-3-(tetradecanoyloxy)propoxy]phosphoryl}oxy)propoxy][(2R)-3-[(19-methylicosanoyl)oxy]-2-[(22-methyltetracosanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8110,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0203507,[(2R)-3-(dodecanoyloxy)-2-[(11-methyldodecanoyl)oxy]propoxy][(2R)-2-hydroxy-3-({hydroxy[(2R)-2-[(22-methyltetracosanoyl)oxy]-3-(pentacosanoyloxy)propoxy]phosphoryl}oxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8111,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0203506,"[(2R)-3-({[(2R)-2,3-bis(pentacosanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-(dodecanoyloxy)-2-[(11-methyldodecanoyl)oxy]propoxy]phosphinic acid",n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8112,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0203508,"[(2R)-3-({[(2R)-2,3-bis[(22-methyltetracosanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-(dodecanoyloxy)-2-[(11-methyldodecanoyl)oxy]propoxy]phosphinic acid",n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8113,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0203882,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(tetradecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(22-methyltricosanoyl)oxy]-2-(pentacosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8114,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0203880,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(tetradecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-[(22-methyltetracosanoyl)oxy]-3-(tetracosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8115,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0215436,[(2S)-2-hydroxy-3-({hydroxy[(2R)-2-[(15-methylhexadecanoyl)oxy]-3-(tridecanoyloxy)propoxy]phosphoryl}oxy)propoxy][(2R)-3-[(19-methylicosanoyl)oxy]-2-[(22-methyltricosanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8116,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0215441,[(2R)-3-(docosanoyloxy)-2-(tricosanoyloxy)propoxy][(2S)-2-hydroxy-3-({hydroxy[(2R)-2-[(15-methylhexadecanoyl)oxy]-3-(tridecanoyloxy)propoxy]phosphoryl}oxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8117,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0215447,[(2S)-2-hydroxy-3-({hydroxy[(2R)-2-[(15-methylhexadecanoyl)oxy]-3-(tridecanoyloxy)propoxy]phosphoryl}oxy)propoxy][(2R)-3-[(20-methylhenicosanoyl)oxy]-2-(tricosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8118,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0215528,[(2S)-2-hydroxy-3-({hydroxy[(2R)-2-(octadecanoyloxy)-3-(tridecanoyloxy)propoxy]phosphoryl}oxy)propoxy][(2R)-2-[(22-methyltetracosanoyl)oxy]-3-(nonadecanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8119,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0215527,[(2S)-2-hydroxy-3-({hydroxy[(2R)-2-(octadecanoyloxy)-3-(tridecanoyloxy)propoxy]phosphoryl}oxy)propoxy][(2R)-3-(nonadecanoyloxy)-2-(pentacosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8120,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0215540,[(2S)-2-hydroxy-3-({hydroxy[(2R)-2-(octadecanoyloxy)-3-(tridecanoyloxy)propoxy]phosphoryl}oxy)propoxy][(2R)-3-[(17-methyloctadecanoyl)oxy]-2-(pentacosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8121,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0215541,[(2S)-2-hydroxy-3-({hydroxy[(2R)-2-(octadecanoyloxy)-3-(tridecanoyloxy)propoxy]phosphoryl}oxy)propoxy][(2R)-3-[(17-methyloctadecanoyl)oxy]-2-[(22-methyltetracosanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8122,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0231156,[(2S)-3-({[(2R)-2-(heptadecanoyloxy)-3-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-[(22-methyltetracosanoyl)oxy]-3-(octadecanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8123,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0231172,[(2S)-3-({[(2R)-2-(heptadecanoyloxy)-3-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(16-methylheptadecanoyl)oxy]-2-[(22-methyltetracosanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8124,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0204552,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-[(22-methyltetracosanoyl)oxy]-3-(tricosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8125,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0204557,"[(2R)-2,3-bis[(22-methyltricosanoyl)oxy]propoxy][(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(pentadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy]phosphinic acid",n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8126,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0204853,"[(2R)-3-({[(2R)-2,3-bis(tetracosanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-(dodecanoyloxy)-2-[(12-methyltetradecanoyl)oxy]propoxy]phosphinic acid",n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8127,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0204852,[(2R)-3-(dodecanoyloxy)-2-[(12-methyltetradecanoyl)oxy]propoxy][(2R)-2-hydroxy-3-({hydroxy[(2R)-2-[(22-methyltetracosanoyl)oxy]-3-(tricosanoyloxy)propoxy]phosphoryl}oxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8128,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0204851,[(2R)-3-(dodecanoyloxy)-2-[(12-methyltetradecanoyl)oxy]propoxy][(2R)-2-hydroxy-3-({hydroxy[(2R)-2-(pentacosanoyloxy)-3-(tricosanoyloxy)propoxy]phosphoryl}oxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8129,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0204854,[(2R)-3-(dodecanoyloxy)-2-[(12-methyltetradecanoyl)oxy]propoxy][(2R)-2-hydroxy-3-({hydroxy[(2R)-2-[(22-methyltricosanoyl)oxy]-3-(tetracosanoyloxy)propoxy]phosphoryl}oxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8130,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0204857,"[(2R)-3-({[(2R)-2,3-bis[(22-methyltricosanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-(dodecanoyloxy)-2-[(12-methyltetradecanoyl)oxy]propoxy]phosphinic acid",n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8131,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205127,[(2R)-3-(dodecanoyloxy)-2-[(13-methyltetradecanoyl)oxy]propoxy][(2R)-2-hydroxy-3-({hydroxy[(2R)-2-(pentacosanoyloxy)-3-(tricosanoyloxy)propoxy]phosphoryl}oxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8132,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205129,"[(2R)-2,3-bis(tetracosanoyloxy)propoxy][(2R)-3-({[(2R)-3-(dodecanoyloxy)-2-[(13-methyltetradecanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy]phosphinic acid",n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8133,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205130,[(2R)-3-({[(2R)-3-(dodecanoyloxy)-2-[(13-methyltetradecanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-[(22-methyltricosanoyl)oxy]-3-(tetracosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8134,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205128,[(2R)-3-({[(2R)-3-(dodecanoyloxy)-2-[(13-methyltetradecanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-[(22-methyltetracosanoyl)oxy]-3-(tricosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8135,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205133,"[(2R)-3-({[(2R)-2,3-bis[(22-methyltricosanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-(dodecanoyloxy)-2-[(13-methyltetradecanoyl)oxy]propoxy]phosphinic acid",n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8136,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205369,[(2R)-3-(docosanoyloxy)-2-(pentacosanoyloxy)propoxy][(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(hexadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8137,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205370,[(2R)-3-(docosanoyloxy)-2-[(22-methyltetracosanoyl)oxy]propoxy][(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(hexadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8138,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205375,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(hexadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(20-methylhenicosanoyl)oxy]-2-(pentacosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8139,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205376,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(hexadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(20-methylhenicosanoyl)oxy]-2-[(22-methyltetracosanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8140,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205378,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(hexadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-(tetracosanoyloxy)-3-(tricosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8141,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205379,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(hexadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-[(22-methyltricosanoyl)oxy]-3-(tricosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8142,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205601,[(2R)-3-(docosanoyloxy)-2-[(22-methyltetracosanoyl)oxy]propoxy][(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-[(14-methylpentadecanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8143,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205600,[(2R)-3-(docosanoyloxy)-2-(pentacosanoyloxy)propoxy][(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-[(14-methylpentadecanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8144,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205607,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-[(14-methylpentadecanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(20-methylhenicosanoyl)oxy]-2-[(22-methyltetracosanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8145,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205609,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-[(14-methylpentadecanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-(tetracosanoyloxy)-3-(tricosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8146,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205606,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-[(14-methylpentadecanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(20-methylhenicosanoyl)oxy]-2-(pentacosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8147,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205610,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-[(14-methylpentadecanoyl)oxy]propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-2-[(22-methyltricosanoyl)oxy]-3-(tricosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8148,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205787,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(heptadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-(henicosanoyloxy)-2-[(22-methyltetracosanoyl)oxy]propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8149,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205786,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(heptadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-(henicosanoyloxy)-2-(pentacosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
8150,5.55_754.5854m/z,754.5854,5.55,-0.079651608,87,sLPOS,HMDB0205795,[(2S)-3-({[(2R)-3-(dodecanoyloxy)-2-(heptadecanoyloxy)propoxy](hydroxy)phosphoryl}oxy)-2-hydroxypropoxy][(2R)-3-[(18-methylicosanoyl)oxy]-2-(pentacosanoyloxy)propoxy]phosphinic acid,n/a,C84H164O17P2,1507.144378,M+2H,+,754.579465,8
